,index,date,state,fips,cases,deaths,daily_new_deaths,daily_new_cases
1784,7742,2020-07-21,Nebraska,31,23190,313,0.0,343.0
1785,7797,2020-07-22,Nebraska,31,23486,314,1.0,296.0
1786,7852,2020-07-23,Nebraska,31,23818,318,4.0,332.0
1787,7907,2020-07-24,Nebraska,31,24174,322,4.0,356.0
1788,7962,2020-07-25,Nebraska,31,24412,322,0.0,238.0
1789,8017,2020-07-26,Nebraska,31,24618,322,0.0,206.0
1790,8072,2020-07-27,Nebraska,31,24899,322,0.0,281.0
1791,8127,2020-07-28,Nebraska,31,25140,326,4.0,241.0
1792,8182,2020-07-29,Nebraska,31,25448,331,5.0,308.0
1793,8237,2020-07-30,Nebraska,31,25766,333,2.0,318.0
1794,8292,2020-07-31,Nebraska,31,26211,338,5.0,445.0
1795,8347,2020-08-01,Nebraska,31,26391,338,0.0,180.0
1796,8402,2020-08-02,Nebraska,31,26702,338,0.0,311.0
1797,8457,2020-08-03,Nebraska,31,26956,334,-4.0,254.0
1798,8512,2020-08-04,Nebraska,31,27178,339,5.0,222.0
1799,8567,2020-08-05,Nebraska,31,27489,342,3.0,311.0
1800,8622,2020-08-06,Nebraska,31,27821,347,5.0,332.0
1801,8677,2020-08-07,Nebraska,31,28104,352,5.0,283.0
1802,8732,2020-08-08,Nebraska,31,28245,353,1.0,141.0
1803,8787,2020-08-09,Nebraska,31,28432,353,0.0,187.0
1804,8842,2020-08-10,Nebraska,31,28696,354,1.0,264.0
1805,8897,2020-08-11,Nebraska,31,29030,357,3.0,334.0
1806,8952,2020-08-12,Nebraska,31,29244,359,2.0,214.0
1807,9007,2020-08-13,Nebraska,31,29660,362,3.0,416.0
1808,9062,2020-08-14,Nebraska,31,29988,363,1.0,328.0
1809,9117,2020-08-15,Nebraska,31,30241,363,0.0,253.0
1810,9172,2020-08-16,Nebraska,31,30372,363,0.0,131.0
1811,9227,2020-08-17,Nebraska,31,30563,363,0.0,191.0
1812,9282,2020-08-18,Nebraska,31,30825,370,7.0,262.0
1813,9337,2020-08-19,Nebraska,31,31040,373,3.0,215.0
1814,9392,2020-08-20,Nebraska,31,31348,377,4.0,308.0
1815,9447,2020-08-21,Nebraska,31,31626,381,4.0,278.0
1816,9502,2020-08-22,Nebraska,31,31780,382,1.0,154.0
1817,9557,2020-08-23,Nebraska,31,31889,384,2.0,109.0
1818,9612,2020-08-24,Nebraska,31,32047,384,0.0,158.0
1819,9667,2020-08-25,Nebraska,31,32379,386,2.0,332.0
1820,9722,2020-08-26,Nebraska,31,32727,390,4.0,348.0
1821,9777,2020-08-27,Nebraska,31,33101,394,4.0,374.0
1822,9832,2020-08-28,Nebraska,31,33436,399,5.0,335.0
1823,9887,2020-08-29,Nebraska,31,33753,400,1.0,317.0
1824,9942,2020-08-30,Nebraska,31,34046,400,0.0,293.0
1825,9997,2020-08-31,Nebraska,31,34287,402,2.0,241.0
1826,10052,2020-09-01,Nebraska,31,34574,405,3.0,287.0
1827,6643,2020-07-01,Nevada,32,19151,512,0.0,0.0
1828,6698,2020-07-02,Nevada,32,19871,525,13.0,720.0
1829,6753,2020-07-03,Nevada,32,20878,530,5.0,1007.0
1830,6808,2020-07-04,Nevada,32,21671,530,0.0,793.0
1831,6863,2020-07-05,Nevada,32,22518,537,7.0,847.0
1832,6918,2020-07-06,Nevada,32,22930,537,0.0,412.0
1833,6973,2020-07-07,Nevada,32,23848,549,12.0,918.0
1834,7028,2020-07-08,Nevada,32,24378,556,7.0,530.0
1835,7083,2020-07-09,Nevada,32,25055,574,18.0,677.0
1836,7138,2020-07-10,Nevada,32,25961,581,7.0,906.0
1837,7193,2020-07-11,Nevada,32,26912,592,11.0,951.0
1838,7248,2020-07-12,Nevada,32,27745,593,1.0,833.0
1839,7303,2020-07-13,Nevada,32,28597,596,3.0,852.0
1840,7358,2020-07-14,Nevada,32,29669,613,17.0,1072.0
1841,7413,2020-07-15,Nevada,32,30587,619,6.0,918.0
1842,7468,2020-07-16,Nevada,32,32024,627,8.0,1437.0
1843,7523,2020-07-17,Nevada,32,33372,638,11.0,1348.0
1844,7578,2020-07-18,Nevada,32,34606,647,9.0,1234.0
1845,7633,2020-07-19,Nevada,32,35826,648,1.0,1220.0
1846,7688,2020-07-20,Nevada,32,36805,650,2.0,979.0
1847,7743,2020-07-21,Nevada,32,37605,680,30.0,800.0
1848,7798,2020-07-22,Nevada,32,38759,705,25.0,1154.0
1849,7853,2020-07-23,Nevada,32,40088,709,4.0,1329.0
1850,7908,2020-07-24,Nevada,32,41013,722,13.0,925.0
1851,7963,2020-07-25,Nevada,32,41993,733,11.0,980.0
1852,8018,2020-07-26,Nevada,32,42919,734,1.0,926.0
1853,8073,2020-07-27,Nevada,32,43880,739,5.0,961.0
1854,8128,2020-07-28,Nevada,32,44991,760,21.0,1111.0
1855,8183,2020-07-29,Nevada,32,45937,782,22.0,946.0
1856,8238,2020-07-30,Nevada,32,47034,805,23.0,1097.0
1857,8293,2020-07-31,Nevada,32,48142,831,26.0,1108.0
1858,8348,2020-08-01,Nevada,32,49207,832,1.0,1065.0
1859,8403,2020-08-02,Nevada,32,50270,833,1.0,1063.0
1860,8458,2020-08-03,Nevada,32,51236,847,14.0,966.0
1861,8513,2020-08-04,Nevada,32,52256,862,15.0,1020.0
1862,8568,2020-08-05,Nevada,32,52919,891,29.0,663.0
1863,8623,2020-08-06,Nevada,32,53705,901,10.0,786.0
1864,8678,2020-08-07,Nevada,32,54633,920,19.0,928.0
1865,8733,2020-08-08,Nevada,32,55481,949,29.0,848.0
1866,8788,2020-08-09,Nevada,32,56278,959,10.0,797.0
1867,8843,2020-08-10,Nevada,32,57022,963,4.0,744.0
1868,8898,2020-08-11,Nevada,32,57608,982,19.0,586.0
1869,8953,2020-08-12,Nevada,32,58132,999,17.0,524.0
1870,9008,2020-08-13,Nevada,32,58812,1030,31.0,680.0
1871,9063,2020-08-14,Nevada,32,59800,1045,15.0,988.0
1872,9118,2020-08-15,Nevada,32,60648,1070,25.0,848.0
1873,9173,2020-08-16,Nevada,32,61374,1074,4.0,726.0
1874,9228,2020-08-17,Nevada,32,62022,1077,3.0,648.0
1875,9283,2020-08-18,Nevada,32,62752,1102,25.0,730.0
1876,9338,2020-08-19,Nevada,32,63127,1135,33.0,375.0
1877,9393,2020-08-20,Nevada,32,63699,1175,40.0,572.0
1878,9448,2020-08-21,Nevada,32,64573,1185,10.0,874.0
1879,9503,2020-08-22,Nevada,32,65150,1197,12.0,577.0
1880,9558,2020-08-23,Nevada,32,65678,1199,2.0,528.0
1881,9613,2020-08-24,Nevada,32,66073,1200,1.0,395.0
1882,9668,2020-08-25,Nevada,32,66515,1230,30.0,442.0
1883,9723,2020-08-26,Nevada,32,66732,1250,20.0,217.0
1884,9778,2020-08-27,Nevada,32,67324,1274,24.0,592.0
1885,9833,2020-08-28,Nevada,32,67984,1287,13.0,660.0
1886,9888,2020-08-29,Nevada,32,68576,1303,16.0,592.0
1887,9943,2020-08-30,Nevada,32,68981,1305,2.0,405.0
1888,9998,2020-08-31,Nevada,32,69318,1305,0.0,337.0
1889,10053,2020-09-01,Nevada,32,69708,1313,8.0,390.0
1890,6644,2020-07-01,New Hampshire,33,5802,373,0.0,0.0
1891,6699,2020-07-02,New Hampshire,33,5822,375,2.0,20.0
1892,6754,2020-07-03,New Hampshire,33,5857,376,1.0,35.0
1893,6809,2020-07-04,New Hampshire,33,5871,380,4.0,14.0
1894,6864,2020-07-05,New Hampshire,33,5897,381,1.0,26.0
1895,6919,2020-07-06,New Hampshire,33,5914,382,1.0,17.0
1896,6974,2020-07-07,New Hampshire,33,5932,384,2.0,18.0
1897,7029,2020-07-08,New Hampshire,33,5952,386,2.0,20.0
1898,7084,2020-07-09,New Hampshire,33,5973,387,1.0,21.0
1899,7139,2020-07-10,New Hampshire,33,5991,390,3.0,18.0
1900,7194,2020-07-11,New Hampshire,33,6024,391,1.0,33.0
1901,7249,2020-07-12,New Hampshire,33,6054,391,0.0,30.0
1902,7304,2020-07-13,New Hampshire,33,6068,391,0.0,14.0
1903,7359,2020-07-14,New Hampshire,33,6091,392,1.0,23.0
1904,7414,2020-07-15,New Hampshire,33,6113,394,2.0,22.0
1905,7469,2020-07-16,New Hampshire,33,6139,395,1.0,26.0
1906,7524,2020-07-17,New Hampshire,33,6165,395,0.0,26.0
1907,7579,2020-07-18,New Hampshire,33,6188,396,1.0,23.0
1908,7634,2020-07-19,New Hampshire,33,6203,398,2.0,15.0
1909,7689,2020-07-20,New Hampshire,33,6249,398,0.0,46.0
1910,7744,2020-07-21,New Hampshire,33,6262,400,2.0,13.0
1911,7799,2020-07-22,New Hampshire,33,6295,402,2.0,33.0
1912,7854,2020-07-23,New Hampshire,33,6318,405,3.0,23.0
1913,7909,2020-07-24,New Hampshire,33,6375,407,2.0,57.0
1914,7964,2020-07-25,New Hampshire,33,6415,409,2.0,40.0
1915,8019,2020-07-26,New Hampshire,33,6436,409,0.0,21.0
1916,8074,2020-07-27,New Hampshire,33,6441,409,0.0,5.0
1917,8129,2020-07-28,New Hampshire,33,6500,409,0.0,59.0
1918,8184,2020-07-29,New Hampshire,33,6513,411,2.0,13.0
1919,8239,2020-07-30,New Hampshire,33,6544,415,4.0,31.0
1920,8294,2020-07-31,New Hampshire,33,6583,415,0.0,39.0
1921,8349,2020-08-01,New Hampshire,33,6613,416,1.0,30.0
1922,8404,2020-08-02,New Hampshire,33,6634,417,1.0,21.0
1923,8459,2020-08-03,New Hampshire,33,6660,417,0.0,26.0
1924,8514,2020-08-04,New Hampshire,33,6693,418,1.0,33.0
1925,8569,2020-08-05,New Hampshire,33,6719,418,0.0,26.0
1926,8624,2020-08-06,New Hampshire,33,6742,419,1.0,23.0
1927,8679,2020-08-07,New Hampshire,33,6779,419,0.0,37.0
1928,8734,2020-08-08,New Hampshire,33,6818,419,0.0,39.0
1929,8789,2020-08-09,New Hampshire,33,6831,419,0.0,13.0
1930,8844,2020-08-10,New Hampshire,33,6840,419,0.0,9.0
1931,8899,2020-08-11,New Hampshire,33,6861,419,0.0,21.0
1932,8954,2020-08-12,New Hampshire,33,6887,420,1.0,26.0
1933,9009,2020-08-13,New Hampshire,33,6921,422,2.0,34.0
1934,9064,2020-08-14,New Hampshire,33,6964,423,1.0,43.0
1935,9119,2020-08-15,New Hampshire,33,6980,423,0.0,16.0
1936,9174,2020-08-16,New Hampshire,33,6988,423,0.0,8.0
1937,9229,2020-08-17,New Hampshire,33,7004,423,0.0,16.0
1938,9284,2020-08-18,New Hampshire,33,7017,424,1.0,13.0
1939,9339,2020-08-19,New Hampshire,33,7036,427,3.0,19.0
1940,9394,2020-08-20,New Hampshire,33,7050,428,1.0,14.0
1941,9449,2020-08-21,New Hampshire,33,7071,428,0.0,21.0
1942,9504,2020-08-22,New Hampshire,33,7092,429,1.0,21.0
1943,9559,2020-08-23,New Hampshire,33,7107,429,0.0,15.0
1944,9614,2020-08-24,New Hampshire,33,7134,429,0.0,27.0
1945,9669,2020-08-25,New Hampshire,33,7150,429,0.0,16.0
1946,9724,2020-08-26,New Hampshire,33,7159,430,1.0,9.0
1947,9779,2020-08-27,New Hampshire,33,7194,431,1.0,35.0
1948,9834,2020-08-28,New Hampshire,33,7216,432,1.0,22.0
1949,9889,2020-08-29,New Hampshire,33,7246,432,0.0,30.0
1950,9944,2020-08-30,New Hampshire,33,7254,432,0.0,8.0
1951,9999,2020-08-31,New Hampshire,33,7275,432,0.0,21.0
1952,10054,2020-09-01,New Hampshire,33,7297,432,0.0,22.0
1953,6645,2020-07-01,New Jersey,34,173782,15078,0.0,0.0
1954,6700,2020-07-02,New Jersey,34,174212,15107,29.0,430.0
1955,6755,2020-07-03,New Jersey,34,174598,15164,57.0,386.0
1956,6810,2020-07-04,New Jersey,34,174889,15189,25.0,291.0
1957,6865,2020-07-05,New Jersey,34,175258,15211,22.0,369.0
1958,6920,2020-07-06,New Jersey,34,175467,15229,18.0,209.0
1959,6975,2020-07-07,New Jersey,34,175734,15281,52.0,267.0
1960,7030,2020-07-08,New Jersey,34,175986,15423,142.0,252.0
1961,7085,2020-07-09,New Jersey,34,176217,15448,25.0,231.0
1962,7140,2020-07-10,New Jersey,34,176575,15479,31.0,358.0
1963,7195,2020-07-11,New Jersey,34,176906,15525,46.0,331.0
1964,7250,2020-07-12,New Jersey,34,177245,15525,0.0,339.0
1965,7305,2020-07-13,New Jersey,34,177469,15560,35.0,224.0
1966,7360,2020-07-14,New Jersey,34,177862,15582,22.0,393.0
1967,7415,2020-07-15,New Jersey,34,178252,15634,52.0,390.0
1968,7470,2020-07-16,New Jersey,34,178475,15665,31.0,223.0
1969,7525,2020-07-17,New Jersey,34,178525,15684,19.0,50.0
1970,7580,2020-07-18,New Jersey,34,178788,15699,15.0,263.0
1971,7635,2020-07-19,New Jersey,34,178757,15706,7.0,-31.0
1972,7690,2020-07-20,New Jersey,34,178937,15715,9.0,180.0
1973,7745,2020-07-21,New Jersey,34,179230,15737,22.0,293.0
1974,7800,2020-07-22,New Jersey,34,179565,15707,-30.0,335.0
1975,7855,2020-07-23,New Jersey,34,179807,15730,23.0,242.0
1976,7910,2020-07-24,New Jersey,34,180265,15765,35.0,458.0
1977,7965,2020-07-25,New Jersey,34,180778,15776,11.0,513.0
1978,8020,2020-07-26,New Jersey,34,181283,15787,11.0,505.0
1979,8075,2020-07-27,New Jersey,34,181732,15804,17.0,449.0
1980,8130,2020-07-28,New Jersey,34,182215,15825,21.0,483.0
1981,8185,2020-07-29,New Jersey,34,182475,15798,-27.0,260.0
1982,8240,2020-07-30,New Jersey,34,182845,15809,11.0,370.0
1983,8295,2020-07-31,New Jersey,34,183535,15819,10.0,690.0
1984,8350,2020-08-01,New Jersey,34,183904,15830,11.0,369.0
1985,8405,2020-08-02,New Jersey,34,184225,15836,6.0,321.0
1986,8460,2020-08-03,New Jersey,34,184489,15846,10.0,264.0
1987,8515,2020-08-04,New Jersey,34,184845,15857,11.0,356.0
1988,8570,2020-08-05,New Jersey,34,185180,15842,-15.0,335.0
1989,8625,2020-08-06,New Jersey,34,185554,15849,7.0,374.0
1990,8680,2020-08-07,New Jersey,34,185914,15860,11.0,360.0
1991,8735,2020-08-08,New Jersey,34,186282,15869,9.0,368.0
1992,8790,2020-08-09,New Jersey,34,186626,15874,5.0,344.0
1993,8845,2020-08-10,New Jersey,34,186884,15878,4.0,258.0
1994,8900,2020-08-11,New Jersey,34,187328,15890,12.0,444.0
1995,8955,2020-08-12,New Jersey,34,187777,15885,-5.0,449.0
1996,9010,2020-08-13,New Jersey,34,188433,15893,8.0,656.0
1997,9065,2020-08-14,New Jersey,34,189003,15903,10.0,570.0
1998,9120,2020-08-15,New Jersey,34,189281,15910,7.0,278.0
1999,9175,2020-08-16,New Jersey,34,189294,15912,2.0,13.0
2000,9230,2020-08-17,New Jersey,34,189606,15916,4.0,312.0
2001,9285,2020-08-18,New Jersey,34,189937,15925,9.0,331.0
2002,9340,2020-08-19,New Jersey,34,190256,15926,1.0,319.0
2003,9395,2020-08-20,New Jersey,34,190356,15932,6.0,100.0
2004,9450,2020-08-21,New Jersey,34,190646,15941,9.0,290.0
2005,9505,2020-08-22,New Jersey,34,191175,15943,2.0,529.0
2006,9560,2020-08-23,New Jersey,34,191323,15946,3.0,148.0
2007,9615,2020-08-24,New Jersey,34,191548,15946,0.0,225.0
2008,9670,2020-08-25,New Jersey,34,191850,15953,7.0,302.0
2009,9725,2020-08-26,New Jersey,34,192086,15914,-39.0,236.0
2010,9780,2020-08-27,New Jersey,34,192393,15921,7.0,307.0
2011,9835,2020-08-28,New Jersey,34,192751,15930,9.0,358.0
2012,9890,2020-08-29,New Jersey,34,193100,15933,3.0,349.0
2013,9945,2020-08-30,New Jersey,34,193391,15937,4.0,291.0
2014,10000,2020-08-31,New Jersey,34,193740,15945,8.0,349.0
2015,10055,2020-09-01,New Jersey,34,194070,15950,5.0,330.0
2016,6646,2020-07-01,New Mexico,35,12276,500,0.0,0.0
2017,6701,2020-07-02,New Mexico,35,12520,503,3.0,244.0
2018,6756,2020-07-03,New Mexico,35,12776,511,8.0,256.0
2019,6811,2020-07-04,New Mexico,35,13063,513,2.0,287.0
2020,6866,2020-07-05,New Mexico,35,13256,513,0.0,193.0
2021,6921,2020-07-06,New Mexico,35,13507,515,2.0,251.0
2022,6976,2020-07-07,New Mexico,35,13727,519,4.0,220.0
2023,7031,2020-07-08,New Mexico,35,14017,527,8.0,290.0
2024,7086,2020-07-09,New Mexico,35,14251,533,6.0,234.0
2025,7141,2020-07-10,New Mexico,35,14549,539,6.0,298.0
2026,7196,2020-07-11,New Mexico,35,14773,543,4.0,224.0
2027,7251,2020-07-12,New Mexico,35,15028,545,2.0,255.0
2028,7306,2020-07-13,New Mexico,35,15291,548,3.0,263.0
2029,7361,2020-07-14,New Mexico,35,15514,551,3.0,223.0
2030,7416,2020-07-15,New Mexico,35,15841,557,6.0,327.0
2031,7471,2020-07-16,New Mexico,35,16138,562,5.0,297.0
2032,7526,2020-07-17,New Mexico,35,16456,565,3.0,318.0
2033,7581,2020-07-18,New Mexico,35,16736,569,4.0,280.0
2034,7636,2020-07-19,New Mexico,35,16971,571,2.0,235.0
2035,7691,2020-07-20,New Mexico,35,17215,578,7.0,244.0
2036,7746,2020-07-21,New Mexico,35,17517,588,10.0,302.0
2037,7801,2020-07-22,New Mexico,35,17828,591,3.0,311.0
2038,7856,2020-07-23,New Mexico,35,18163,596,5.0,335.0
2039,7911,2020-07-24,New Mexico,35,18475,601,5.0,312.0
2040,7966,2020-07-25,New Mexico,35,18788,607,6.0,313.0
2041,8021,2020-07-26,New Mexico,35,19053,614,7.0,265.0
2042,8076,2020-07-27,New Mexico,35,19502,619,5.0,449.0
2043,8131,2020-07-28,New Mexico,35,19791,626,7.0,289.0
2044,8186,2020-07-29,New Mexico,35,20136,632,6.0,345.0
2045,8241,2020-07-30,New Mexico,35,20388,635,3.0,252.0
2046,8296,2020-07-31,New Mexico,35,20600,642,7.0,212.0
2047,8351,2020-08-01,New Mexico,35,20796,651,9.0,196.0
2048,8406,2020-08-02,New Mexico,35,21016,654,3.0,220.0
2049,8461,2020-08-03,New Mexico,35,21130,655,1.0,114.0
2050,8516,2020-08-04,New Mexico,35,21340,658,3.0,210.0
2051,8571,2020-08-05,New Mexico,35,21566,667,9.0,226.0
2052,8626,2020-08-06,New Mexico,35,21773,669,2.0,207.0
2053,8681,2020-08-07,New Mexico,35,21965,675,6.0,192.0
2054,8736,2020-08-08,New Mexico,35,22115,681,6.0,150.0
2055,8791,2020-08-09,New Mexico,35,22315,685,4.0,200.0
2056,8846,2020-08-10,New Mexico,35,22444,690,5.0,129.0
2057,8901,2020-08-11,New Mexico,35,22643,693,3.0,199.0
2058,8956,2020-08-12,New Mexico,35,22816,695,2.0,173.0
2059,9011,2020-08-13,New Mexico,35,22987,697,2.0,171.0
2060,9066,2020-08-14,New Mexico,35,23160,703,6.0,173.0
2061,9121,2020-08-15,New Mexico,35,23302,711,8.0,142.0
2062,9176,2020-08-16,New Mexico,35,23408,714,3.0,106.0
2063,9231,2020-08-17,New Mexico,35,23500,718,4.0,92.0
2064,9286,2020-08-18,New Mexico,35,23579,723,5.0,79.0
2065,9341,2020-08-19,New Mexico,35,23749,729,6.0,170.0
2066,9396,2020-08-20,New Mexico,35,23951,734,5.0,202.0
2067,9451,2020-08-21,New Mexico,35,24095,739,5.0,144.0
2068,9506,2020-08-22,New Mexico,35,24302,743,4.0,207.0
2069,9561,2020-08-23,New Mexico,35,24396,745,2.0,94.0
2070,9616,2020-08-24,New Mexico,35,24469,747,2.0,73.0
2071,9671,2020-08-25,New Mexico,35,24535,750,3.0,66.0
2072,9726,2020-08-26,New Mexico,35,24732,755,5.0,197.0
2073,9781,2020-08-27,New Mexico,35,24920,764,9.0,188.0
2074,9836,2020-08-28,New Mexico,35,25042,767,3.0,122.0
2075,9891,2020-08-29,New Mexico,35,25178,769,2.0,136.0
2076,9946,2020-08-30,New Mexico,35,25283,770,1.0,105.0
2077,10001,2020-08-31,New Mexico,35,25352,779,9.0,69.0
2078,10056,2020-09-01,New Mexico,35,25460,787,8.0,108.0
2079,6647,2020-07-01,New York,36,398770,31791,0.0,0.0
2080,6702,2020-07-02,New York,36,399642,31814,23.0,872.0
2081,6757,2020-07-03,New York,36,400561,31836,22.0,919.0
2082,6812,2020-07-04,New York,36,401286,31860,24.0,725.0
2083,6867,2020-07-05,New York,36,401822,31895,35.0,536.0
2084,6922,2020-07-06,New York,36,402338,31911,16.0,516.0
2085,6977,2020-07-07,New York,36,402928,31934,23.0,590.0
2086,7032,2020-07-08,New York,36,403619,31945,11.0,691.0
2087,7087,2020-07-09,New York,36,404207,31979,34.0,588.0
2088,7142,2020-07-10,New York,36,404997,32004,25.0,790.0
2089,7197,2020-07-11,New York,36,405724,32019,15.0,727.0
2090,7252,2020-07-12,New York,36,406403,32029,10.0,679.0
2091,7307,2020-07-13,New York,36,406962,32075,46.0,559.0
2092,7362,2020-07-14,New York,36,407875,32092,17.0,913.0
2093,7417,2020-07-15,New York,36,408709,32115,23.0,834.0
2094,7472,2020-07-16,New York,36,409476,32133,18.0,767.0
2095,7527,2020-07-17,New York,36,410254,32147,14.0,778.0
2096,7582,2020-07-18,New York,36,411006,32167,20.0,752.0
2097,7637,2020-07-19,New York,36,411515,32187,20.0,509.0
2098,7692,2020-07-20,New York,36,412034,32203,16.0,519.0
2099,7747,2020-07-21,New York,36,412889,32218,15.0,855.0
2100,7802,2020-07-22,New York,36,413595,32228,10.0,706.0
2101,7857,2020-07-23,New York,36,414405,32270,42.0,810.0
2102,7912,2020-07-24,New York,36,415163,32278,8.0,758.0
2103,7967,2020-07-25,New York,36,415911,32295,17.0,748.0
2104,8022,2020-07-26,New York,36,416443,32305,10.0,532.0
2105,8077,2020-07-27,New York,36,417056,32322,17.0,613.0
2106,8132,2020-07-28,New York,36,417591,32333,11.0,535.0
2107,8187,2020-07-29,New York,36,418302,32342,9.0,711.0
2108,8242,2020-07-30,New York,36,419081,32362,20.0,779.0
2109,8297,2020-07-31,New York,36,419723,32372,10.0,642.0
2110,8352,2020-08-01,New York,36,420477,32390,18.0,754.0
2111,8407,2020-08-02,New York,36,421008,32401,11.0,531.0
2112,8462,2020-08-03,New York,36,421550,32413,12.0,542.0
2113,8517,2020-08-04,New York,36,422296,32422,9.0,746.0
2114,8572,2020-08-05,New York,36,422935,32431,9.0,639.0
2115,8627,2020-08-06,New York,36,423629,32329,-102.0,694.0
2116,8682,2020-08-07,New York,36,424349,32336,7.0,720.0
2117,8737,2020-08-08,New York,36,425055,32345,9.0,706.0
2118,8792,2020-08-09,New York,36,425568,32354,9.0,513.0
2119,8847,2020-08-10,New York,36,426046,32361,7.0,478.0
2120,8902,2020-08-11,New York,36,426713,32372,11.0,667.0
2121,8957,2020-08-12,New York,36,427419,32384,12.0,706.0
2122,9012,2020-08-13,New York,36,428155,32399,15.0,736.0
2123,9067,2020-08-14,New York,36,428879,32407,8.0,724.0
2124,9122,2020-08-15,New York,36,429617,32414,7.0,738.0
2125,9177,2020-08-16,New York,36,430226,32424,10.0,609.0
2126,9232,2020-08-17,New York,36,430636,32435,11.0,410.0
2127,9287,2020-08-18,New York,36,431298,32446,11.0,662.0
2128,9342,2020-08-19,New York,36,431924,32451,5.0,626.0
2129,9397,2020-08-20,New York,36,432523,32451,0.0,599.0
2130,9452,2020-08-21,New York,36,433230,32456,5.0,707.0
2131,9507,2020-08-22,New York,36,433881,32464,8.0,651.0
2132,9562,2020-08-23,New York,36,434462,32482,18.0,581.0
2133,9617,2020-08-24,New York,36,434866,32489,7.0,404.0
2134,9672,2020-08-25,New York,36,435495,32495,6.0,629.0
2135,9727,2020-08-26,New York,36,436063,32499,4.0,568.0
2136,9782,2020-08-27,New York,36,436852,32507,8.0,789.0
2137,9837,2020-08-28,New York,36,437487,32515,8.0,635.0
2138,9892,2020-08-29,New York,36,438122,32522,7.0,635.0
2139,9947,2020-08-30,New York,36,438831,32534,12.0,709.0
2140,10002,2020-08-31,New York,36,439480,32541,7.0,649.0
2141,10057,2020-09-01,New York,36,440237,32551,10.0,757.0
2142,6648,2020-07-01,North Carolina,37,66815,1389,0.0,0.0
2143,6703,2020-07-02,North Carolina,37,68512,1402,13.0,1697.0
2144,6758,2020-07-03,North Carolina,37,70451,1413,11.0,1939.0
2145,6813,2020-07-04,North Carolina,37,71735,1414,1.0,1284.0
2146,6868,2020-07-05,North Carolina,37,73096,1414,0.0,1361.0
2147,6923,2020-07-06,North Carolina,37,74933,1424,10.0,1837.0
2148,6978,2020-07-07,North Carolina,37,76188,1446,22.0,1255.0
2149,7033,2020-07-08,North Carolina,37,77661,1470,24.0,1473.0
2150,7088,2020-07-09,North Carolina,37,79564,1487,17.0,1903.0
2151,7143,2020-07-10,North Carolina,37,81737,1503,16.0,2173.0
2152,7198,2020-07-11,North Carolina,37,83996,1520,17.0,2259.0
2153,7253,2020-07-12,North Carolina,37,85831,1532,12.0,1835.0
2154,7308,2020-07-13,North Carolina,37,87653,1547,15.0,1822.0
2155,7363,2020-07-14,North Carolina,37,89767,1582,35.0,2114.0
2156,7418,2020-07-15,North Carolina,37,91573,1598,16.0,1806.0
2157,7473,2020-07-16,North Carolina,37,93657,1617,19.0,2084.0
2158,7528,2020-07-17,North Carolina,37,95633,1638,21.0,1976.0
2159,7583,2020-07-18,North Carolina,37,98067,1653,15.0,2434.0
2160,7638,2020-07-19,North Carolina,37,99841,1661,8.0,1774.0
2161,7693,2020-07-20,North Carolina,37,101176,1676,15.0,1335.0
2162,7748,2020-07-21,North Carolina,37,103047,1702,26.0,1871.0
2163,7803,2020-07-22,North Carolina,37,105138,1729,27.0,2091.0
2164,7858,2020-07-23,North Carolina,37,107050,1754,25.0,1912.0
2165,7913,2020-07-24,North Carolina,37,109206,1769,15.0,2156.0
2166,7968,2020-07-25,North Carolina,37,111282,1801,32.0,2076.0
2167,8023,2020-07-26,North Carolina,37,112802,1807,6.0,1520.0
2168,8078,2020-07-27,North Carolina,37,114612,1815,8.0,1810.0
2169,8133,2020-07-28,North Carolina,37,116300,1847,32.0,1688.0
2170,8188,2020-07-29,North Carolina,37,118027,1889,42.0,1727.0
2171,8243,2020-07-30,North Carolina,37,120391,1929,40.0,2364.0
2172,8298,2020-07-31,North Carolina,37,122370,1947,18.0,1979.0
2173,8353,2020-08-01,North Carolina,37,124015,1989,42.0,1645.0
2174,8408,2020-08-02,North Carolina,37,125281,1996,7.0,1266.0
2175,8463,2020-08-03,North Carolina,37,126748,2013,17.0,1467.0
2176,8518,2020-08-04,North Carolina,37,128236,2038,25.0,1488.0
2177,8573,2020-08-05,North Carolina,37,129454,2079,41.0,1218.0
2178,8628,2020-08-06,North Carolina,37,131478,2122,43.0,2024.0
2179,8683,2020-08-07,North Carolina,37,133033,2160,38.0,1555.0
2180,8738,2020-08-08,North Carolina,37,134915,2184,24.0,1882.0
2181,8793,2020-08-09,North Carolina,37,136250,2195,11.0,1335.0
2182,8848,2020-08-10,North Carolina,37,137006,2198,3.0,756.0
2183,8903,2020-08-11,North Carolina,37,138074,2238,40.0,1068.0
2184,8958,2020-08-12,North Carolina,37,139413,2277,39.0,1339.0
2185,9013,2020-08-13,North Carolina,37,141006,2313,36.0,1593.0
2186,9068,2020-08-14,North Carolina,37,142544,2344,31.0,1538.0
2187,9123,2020-08-15,North Carolina,37,143956,2370,26.0,1412.0
2188,9178,2020-08-16,North Carolina,37,145111,2372,2.0,1155.0
2189,9233,2020-08-17,North Carolina,37,145942,2384,12.0,831.0
2190,9288,2020-08-18,North Carolina,37,147141,2425,41.0,1199.0
2191,9343,2020-08-19,North Carolina,37,148491,2464,39.0,1350.0
